BOOK	CH	VS	CONNECTOR_ID	CONNECTOR_GREEK	CONNECTOR_KIND	CONNECTOR_RELATION	SOURCE_CLAUSE	TARGET_CLAUSE	OWNERSHIP_TYPE	OWNERSHIP_CONFIDENCE	OWNERSHIP_STATUS	SOURCE_SPAN	TARGET_SPAN	NOTES
1corintios	6	14	cn2	καὶ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		ὁ δὲ θεὸς καὶ τὸν κύριον ==ἤγειρεν== καὶ ἡμᾶς	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	6	14	cn3	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ὁ δὲ θεὸς καὶ τὸν κύριον ==ἤγειρεν== καὶ ἡμᾶς	==ἐξεγερεῖ== διὰ τῆς δυνάμεως αὐτοῦ	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	6	15	cn1	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	6	15	cn2	ὅτι	subordinating	content/cause	C1	C2	subordinate	medium	suggested	οὐκ ==οἴδατε== ὅτι τὰ σώματα ὑμῶν μέλη χριστοῦ	==ἐστιν== ἄρας οὖν τὰ μέλη τοῦ χριστοῦ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	6	15	cn3	οὖν	coordinating	inference	C2	C3	coordinate	medium	suggested	==ἐστιν== ἄρας οὖν τὰ μέλη τοῦ χριστοῦ	==ποιήσω== πόρνης μέλη μὴ γένοιτο	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	6	15	cn4	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	6	16	cn1	ἢ	coordinating	alternative/comparison		C1	coordinate	low	cross-verse-or-missing-source		ἢ οὐκ ==οἴδατε== ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	6	16	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	6	16	cn3	ὅτι	subordinating	content/cause	C1	C2	subordinate	medium	suggested	ἢ οὐκ ==οἴδατε== ὅτι ὁ κολλώμενος τῇ πόρνῃ ἓν σῶμά	==ἐστιν==	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	6	16	cn4	γάρ	coordinating	cause/ground	C3	C4	subordinate	medium	suggested	==ἔσονται== γάρ	==φησίν== οἱ δύο εἰς σάρκα μίαν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	6	17	cn1	δὲ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		ὁ δὲ κολλώμενος τῷ κυρίῳ ἓν πνεῦμά ==ἐστιν==	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	6	18	cn1	ἐὰν	subordinating	condition	C1	C2	subordinate	medium	suggested	==φεύγετε== τὴν πορνείαν πᾶν ἁμάρτημα ὃ	ἐὰν ==ποιήσῃ== ἄνθρωπος ἐκτὸς τοῦ σώματός	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	6	18	cn2	δὲ	coordinating	coordination	C3	C4	coordinate	medium	suggested	==ἐστιν== ὁ δὲ πορνεύων εἰς τὸ ἴδιον σῶμα	==ἁμαρτάνει==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	6	19	cn1	ἢ	coordinating	alternative/comparison		C1	coordinate	low	cross-verse-or-missing-source		ἢ οὐκ ==οἴδατε== ὅτι τὸ σῶμα ὑμῶν ναὸς τοῦ ἐν ὑμῖν ἁγίου πνεύματός	context-sensitive function; keep as suggested; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	6	19	cn2	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	6	19	cn3	ὅτι	subordinating	content/cause	C1	C2	subordinate	medium	suggested	ἢ οὐκ ==οἴδατε== ὅτι τὸ σῶμα ὑμῶν ναὸς τοῦ ἐν ὑμῖν ἁγίου πνεύματός	==ἐστιν== οὗ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	6	19	cn4	καὶ	coordinating	coordination	C3	C4	coordinate	medium	suggested	==ἔχετε== ἀπὸ θεοῦ;	καὶ οὐκ ==ἐστὲ== ἑαυτῶν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	6	19	cn5	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	6	20	cn1	γὰρ	coordinating	cause/ground	C1	C2	subordinate	medium	suggested	==ἠγοράσθητε== γὰρ τιμῆς	==δοξάσατε== δὴ τὸν θεὸν ἐν τῷ σώματι ὑμῶν	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	1	cn1	δὲ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		περὶ δὲ ὧν ==ἐγράψατε== καλὸν ἀνθρώπῳ γυναικὸς μὴ ἅπτεσθαι	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	7	1	cn2	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	7	2	cn1	δὲ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		διὰ δὲ τὰς πορνείας ἕκαστος τὴν ἑαυτοῦ γυναῖκα ==ἐχέτω== καὶ ἑκάστη τὸν ἴδιον ἄνδρα	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
1corintios	7	2	cn2	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	διὰ δὲ τὰς πορνείας ἕκαστος τὴν ἑαυτοῦ γυναῖκα ==ἐχέτω== καὶ ἑκάστη τὸν ἴδιον ἄνδρα	==ἐχέτω==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	3	cn1	δὲ	coordinating	coordination	C1		coordinate	low	pending	τῇ γυναικὶ ὁ ἀνὴρ τὴν ὀφειλὴν ==ἀποδιδότω== ὁμοίως δὲ καὶ ἡ γυνὴ τῷ ἀνδρί		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	7	3	cn2	καὶ	coordinating	coordination	C1		coordinate	low	pending	τῇ γυναικὶ ὁ ἀνὴρ τὴν ὀφειλὴν ==ἀποδιδότω== ὁμοίως δὲ καὶ ἡ γυνὴ τῷ ἀνδρί		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	7	4	cn1	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	7	4	cn2	ἀλλὰ	coordinating	contrast	C1	C2	coordinate	medium	suggested	ἡ γυνὴ τοῦ ἰδίου σώματος οὐκ ==ἐξουσιάζει== ἀλλὰ ὁ ἀνήρ ὁμοίως δὲ καὶ ὁ ἀνὴρ τοῦ ἰδίου σώματος	οὐκ ==ἐξουσιάζει== ἀλλὰ ἡ γυνή	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	4	cn3	δὲ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ἡ γυνὴ τοῦ ἰδίου σώματος οὐκ ==ἐξουσιάζει== ἀλλὰ ὁ ἀνήρ ὁμοίως δὲ καὶ ὁ ἀνὴρ τοῦ ἰδίου σώματος	οὐκ ==ἐξουσιάζει== ἀλλὰ ἡ γυνή	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	4	cn4	καὶ	coordinating	coordination	C1	C2	coordinate	medium	suggested	ἡ γυνὴ τοῦ ἰδίου σώματος οὐκ ==ἐξουσιάζει== ἀλλὰ ὁ ἀνήρ ὁμοίως δὲ καὶ ὁ ἀνὴρ τοῦ ἰδίου σώματος	οὐκ ==ἐξουσιάζει== ἀλλὰ ἡ γυνή	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	4	cn5	οὐκ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	7	4	cn6	ἀλλὰ	coordinating	contrast	C2		coordinate	low	pending	οὐκ ==ἐξουσιάζει== ἀλλὰ ἡ γυνή		function follows connector inventory; connector after last finite clause or target outside verse; missing target clause
1corintios	7	5	cn1	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	7	5	cn2	εἰ	subordinating	condition	C1	C2	subordinate	medium	suggested	μὴ ==ἀποστερεῖτε== ἀλλήλους εἰ μήτι ἂν ἐκ συμφώνου πρὸς καιρὸν	ἵνα ==σχολάσητε== τῇ προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ	function follows connector inventory; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	5	cn3	ἵνα	subordinating	purpose/result	C1	C2	subordinate	medium	suggested	μὴ ==ἀποστερεῖτε== ἀλλήλους εἰ μήτι ἂν ἐκ συμφώνου πρὸς καιρὸν	ἵνα ==σχολάσητε== τῇ προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	5	cn4	καὶ	coordinating	coordination	C2	C3	coordinate	medium	suggested	ἵνα ==σχολάσητε== τῇ προσευχῇ καὶ πάλιν ἐπὶ τὸ αὐτὸ	==ἦτε==	function follows connector inventory; coordinating connector between finite clauses; source and target clauses available
1corintios	7	5	cn5	ἵνα	subordinating	purpose/result	C3	C4	subordinate	medium	suggested	==ἦτε==	ἵνα μὴ ==πειράζῃ== ὑμᾶς ὁ σατανᾶς διὰ τὴν ἀκρασίαν ὑμῶν	context-sensitive function; keep as suggested; subordinating connector before/near target finite clause; source and target clauses available
1corintios	7	5	cn6	μὴ	negation	negation			internal-negation	none	pending			function follows connector inventory; negation detected; no clause connection suggested; missing target clause
1corintios	7	6	cn1	δὲ	coordinating	coordination		C1	coordinate	low	cross-verse-or-missing-source		Τοῦτο δὲ ==λέγω== κατὰ συγγνώμην οὐ κατʼ ἐπιταγήν	function follows connector inventory; connector before first finite clause or source outside verse; target clause found but source clause unresolved
